index,id,intakedate,intakereason,istransfer,sheltercode,identichipnumber,animalname,breedname,basecolour,speciesname,animalage,sexname,location,movementdate,movementtype,istrial,returndate,returnedreason,deceaseddate,deceasedreason,diedoffshelter,puttosleep,isdoa
104,47639,3/11/2017 0:00,Abandoned,0,D17031646,9.8102E+14,Apollo,Labrador Retriever/Collie,Black,Dog,3 years 0 months.,Male,Adoptable Dogs,3/22/2019 0:00,Adoption,0,5/6/2019 0:00,Incompatible with owner lifestyle,,Died in care,0,0,0
105,47639,3/11/2017 0:00,Abandoned,0,D17031646,9.8102E+14,Apollo,Labrador Retriever/Collie,Black,Dog,3 years 0 months.,Male,Adoptable Dogs,5/15/2019 0:00,Foster,0,6/12/2019 0:00,Stray,,Died in care,0,0,0
106,47639,3/11/2017 0:00,Abandoned,0,D17031646,9.8102E+14,Apollo,Labrador Retriever/Collie,Black,Dog,3 years 0 months.,Male,Adoptable Dogs,6/12/2019 0:00,Adoption,0,,Stray,,Died in care,0,0,0
107,47654,3/14/2017 0:00,Abandoned,0,R17031661,,Hops,American Sable/American,Black,House Rabbit,2 years 8 months.,Female,Foster,4/4/2017 0:00,Adoption,0,,Stray,,Died in care,0,0,0
108,47659,3/14/2017 0:00,Abandoned,0,C17031666,9.8102E+14,Earl,Domestic Medium Hair,White,Cat,2 years 4 months.,Male,Adoptable Cat Kennels,4/7/2017 0:00,Adoption,0,,Stray,,Died in care,0,0,0
109,47661,3/15/2017 0:00,Abandoned,0,C17031668,9.8102E+14,Conner,Domestic Short Hair,Black,Cat,3 years 8 months.,Male,Adoptable Cat Big Colony,4/26/2017 0:00,Adoption,0,,Stray,,Died in care,0,0,0
110,47662,3/15/2017 0:00,Abandoned,0,D17031669,9.8102E+14,Carol,Shep Mix/Great Dane,Black and Brown,Dog,6 years 11 months.,Female,Adoptable Dogs,4/1/2017 0:00,Adoption,0,,Stray,,Died in care,0,0,0
111,47665,3/15/2017 0:00,Abandoned,0,D17031672,9.82E+14,Jynx,Bully Breed Mix/Mix,Black,Dog,5 years 4 months.,Female,Adoptable Dogs,4/8/2017 0:00,Adoption,0,4/11/2017 0:00,Incompatible with owner lifestyle,,Died in care,0,0,0
112,47665,3/15/2017 0:00,Abandoned,0,D17031672,9.82E+14,Jynx,Bully Breed Mix/Mix,Black,Dog,5 years 4 months.,Female,Adoptable Dogs,6/9/2017 0:00,Adoption,0,,Stray,,Died in care,0,0,0
113,47681,3/18/2017 0:00,Abandoned,0,D17031688,,Sisqo`,Siberian Husky/Affenpinscher,Black and White,Dog,3 years 11 months.,Male,Stray Dogs Beta,4/12/2017 0:00,Transfer,0,,Stray,,Died in care,0,0,0
114,47683,3/18/2017 0:00,Abandoned,0,D17031690,9.8102E+14,Larry,Hound/German Shorthaired Pointer,Red,Dog,3 years 1 month.,Male,Adoptable Dogs,4/12/2017 0:00,Adoption,0,,Stray,,Died in care,0,0,0
115,47684,3/18/2017 0:00,Abandoned,0,C17031691,9.8102E+14,Gabby (Sage),Domestic Short Hair,Grey,Cat,16 years 8 months.,Female,Adoptable Cat Kennels,4/26/2017 0:00,Foster,0,5/21/2017 0:00,Stray,,Died in care,0,0,0
116,47684,3/18/2017 0:00,Abandoned,0,C17031691,9.8102E+14,Gabby (Sage),Domestic Short Hair,Grey,Cat,16 years 8 months.,Female,Adoptable Cat Kennels,7/27/2017 0:00,Foster,0,7/31/2017 0:00,Stray,,Died in care,0,0,0
117,47684,3/18/2017 0:00,Abandoned,0,C17031691,9.8102E+14,Gabby (Sage),Domestic Short Hair,Grey,Cat,16 years 8 months.,Female,Adoptable Cat Kennels,7/31/2017 0:00,Adoption,0,,Stray,,Died in care,0,0,0
118,47685,3/18/2017 0:00,Abandoned,0,C17031692,9.8102E+14,Suzette,Domestic Short Hair,Tortie,Cat,18 years 2 months.,Female,Cat room B,4/13/2017 0:00,Adoption,0,5/10/2018 0:00,Moving,,Died in care,0,0,0
119,47685,3/18/2017 0:00,Abandoned,0,C17031692,9.8102E+14,Suzette,Domestic Short Hair,Tortie,Cat,18 years 2 months.,Female,Cat room B,5/14/2018 0:00,Transfer,0,,Stray,,Died in care,0,0,0
120,47688,3/18/2017 0:00,Abandoned,0,C17031695,9.8102E+14,Beyonce,Domestic Short Hair,Grey and White,Cat,2 years 10 months.,Female,Adoptable Cat Big Colony,3/20/2017 0:00,Foster,0,4/17/2017 0:00,Stray,,Died in care,0,0,0
121,47688,3/18/2017 0:00,Abandoned,0,C17031695,9.8102E+14,Beyonce,Domestic Short Hair,Grey and White,Cat,2 years 10 months.,Female,Adoptable Cat Big Colony,4/26/2017 0:00,Adoption,0,,Stray,,Died in care,0,0,0
122,47695,3/20/2017 0:00,Abandoned,0,D17031702,9.8102E+14,Earnest,Labrador Retriever/German Shepherd Dog,Black,Dog,2 years 3 months.,Male,Adoptable Dogs,3/31/2017 0:00,Adoption,0,,Stray,,Died in care,0,0,0
123,47696,3/20/2017 0:00,Abandoned,0,C17031703,9.8102E+14,Pepsi,Domestic Short Hair,Grey and White,Cat,2 years 8 months.,Male,Adoptable Cat Kennels,4/7/2017 0:00,Adoption,0,,Stray,,Died in care,0,0,0
124,47697,3/21/2017 0:00,Abandoned,0,C17031704,9.8102E+14,William,Domestic Short Hair,Fawn,Cat,3 years 8 months.,Male,Adoptable Cat Big Colony,4/21/2017 0:00,Adoption,0,,Stray,,Died in care,0,0,0
125,47698,3/21/2017 0:00,Stray,0,C17031705,9.8102E+14,Amal Clooney,Domestic Short Hair,Black,Cat,4 years 10 months.,Female,Adoptable Cat Kennels,3/26/2017 0:00,Foster,0,5/15/2017 0:00,Stray,,Died in care,0,0,0
126,47698,3/21/2017 0:00,Stray,0,C17031705,9.8102E+14,Amal Clooney,Domestic Short Hair,Black,Cat,4 years 10 months.,Female,Adoptable Cat Kennels,6/21/2017 0:00,Adoption,0,,Stray,,Died in care,0,0,0
127,47701,3/21/2017 0:00,,0,C17031708,,Jordan,Domestic Medium Hair,Brown and Black,Cat,4 years 7 months.,Male,Stray Cats,3/28/2017 0:00,Transfer,0,,Stray,,Died in care,0,0,0
128,47702,3/21/2017 0:00,Abandoned,0,D17031709,9.8102E+14,Sadie,Boxer/Shep Mix,Brindle,Dog,9 years 3 months.,Female,Adoptable Dogs,4/8/2017 0:00,Adoption,0,,Stray,,Died in care,0,0,0
129,47703,3/21/2017 0:00,Abandoned,0,C17031710,9.8102E+14,Promise,Domestic Long Hair,Black,Cat,2 years 8 months.,Female,Adoptable Cat Big Colony,4/8/2017 0:00,Foster,0,5/3/2017 0:00,Stray,,Died in care,0,0,0
130,47703,3/21/2017 0:00,Abandoned,0,C17031710,9.8102E+14,Promise,Domestic Long Hair,Black,Cat,2 years 8 months.,Female,Adoptable Cat Big Colony,5/3/2017 0:00,Adoption,0,,Stray,,Died in care,0,0,0
131,47704,3/21/2017 0:00,Abandoned,0,D17031711,9.8102E+14,Charlie,Chihuahua/Mix,Red,Dog,2 years 4 months.,Male,Adoptable Dogs,4/12/2017 0:00,Adoption,0,,Stray,,Died in care,0,0,0
132,47707,3/22/2017 0:00,Abandoned,0,C17031714,9.8102E+14,Benji,DMH/DSH,Black,Cat,1 year 8 months.,Male,Adoptable Cat Kennels,4/6/2017 0:00,Foster,0,5/10/2017 0:00,Stray,,Died in care,0,0,0
133,47707,3/22/2017 0:00,Abandoned,0,C17031714,9.8102E+14,Benji,DMH/DSH,Black,Cat,1 year 8 months.,Male,Adoptable Cat Kennels,5/16/2017 0:00,Adoption,0,,Stray,,Died in care,0,0,0
134,47708,3/22/2017 0:00,Abandoned,0,C17031715,9.8102E+14,Simba,DMH/DSH,Black,Cat,1 year 8 months.,Male,Adoptable Cat Kennels,4/6/2017 0:00,Foster,0,5/11/2017 0:00,Stray,,Died in care,0,0,0
135,47708,3/22/2017 0:00,Abandoned,0,C17031715,9.8102E+14,Simba,DMH/DSH,Black,Cat,1 year 8 months.,Male,Adoptable Cat Kennels,5/23/2017 0:00,Adoption,0,,Stray,,Died in care,0,0,0
136,47710,3/22/2017 0:00,Abandoned,0,D17031717,,Jayce,Pitbull,Blue,Dog,5 years 8 months.,Male,Stray Dogs Theta,4/2/2017 0:00,Reclaimed,0,,Stray,,Died in care,0,0,0
137,47712,3/23/2017 0:00,Stray,0,D17031665,9.8102E+14,Maya,Pomeranian/Siberian Husky,Silver,Dog,2 years 6 months.,Female,Dog room C,3/31/2017 0:00,Adoption,0,8/1/2017 0:00,Stray,,Died in care,0,0,0
138,47712,3/23/2017 0:00,Stray,0,D17031665,9.8102E+14,Maya,Pomeranian/Siberian Husky,Silver,Dog,2 years 6 months.,Female,Dog room C,8/19/2017 0:00,Adoption,0,3/29/2018 0:00,Stray,,Died in care,0,0,0
139,47712,3/23/2017 0:00,Stray,0,D17031665,9.8102E+14,Maya,Pomeranian/Siberian Husky,Silver,Dog,2 years 6 months.,Female,Dog room C,3/30/2018 0:00,Reclaimed,0,,Stray,,Died in care,0,0,0
140,47714,3/23/2017 0:00,Abandoned,0,D17031721,9.8102E+14,Acheron,Pitbull,Grey,Dog,4 years 7 months.,Male,Adoptable Dogs,5/20/2017 0:00,Adoption,0,,Stray,,Died in care,0,0,0
141,47715,3/23/2017 0:00,Abandoned,0,D17031722,9.8102E+14,Renesmee,Pitbull/Mix,Brown,Dog,6 years 2 months.,Female,Office,5/11/2017 0:00,Foster,0,7/6/2017 0:00,Stray,,Died in care,0,0,0
142,47715,3/23/2017 0:00,Abandoned,0,D17031722,9.8102E+14,Renesmee,Pitbull/Mix,Brown,Dog,6 years 2 months.,Female,Office,7/9/2017 0:00,Adoption,0,,Stray,,Died in care,0,0,0
143,47717,3/23/2017 0:00,Police Assist,0,D17031724,9.8102E+14,Luna,Pitbull/Mix,Black and White,Dog,4 years 8 months.,Female,Adoptable Dogs,6/7/2017 0:00,Adoption,0,12/28/2017 0:00,Police Assist,,Died in care,0,0,0
144,47717,3/23/2017 0:00,Police Assist,0,D17031724,9.8102E+14,Luna,Pitbull/Mix,Black and White,Dog,4 years 8 months.,Female,Adoptable Dogs,1/30/2018 0:00,Adoption,0,,Stray,,Died in care,0,0,0
145,47718,3/23/2017 0:00,Abandoned,0,D17031725,9.8102E+14,Tank,American Staffordshire Terrier,Black and White,Dog,6 years 8 months.,Male,Adoptable Dogs,5/7/2017 0:00,Adoption,0,8/21/2017 0:00,Unsuitable Accommodation,,Died in care,0,0,0
146,47718,3/23/2017 0:00,Abandoned,0,D17031725,9.8102E+14,Tank,American Staffordshire Terrier,Black and White,Dog,6 years 8 months.,Male,Adoptable Dogs,9/15/2017 0:00,Adoption,0,,Stray,,Died in care,0,0,0
147,47721,3/24/2017 0:00,Incompatible with owner lifestyle,0,D17031728,9.8102E+14,Smokey,Terrier,Grey and White,Dog,2 years 8 months.,Male,Adoptable Dogs,4/5/2017 0:00,Adoption,0,6/24/2017 0:00,Incompatible with owner lifestyle,,Died in care,0,0,0
148,47721,3/24/2017 0:00,Incompatible with owner lifestyle,0,D17031728,9.8102E+14,Smokey,Terrier,Grey and White,Dog,2 years 8 months.,Male,Adoptable Dogs,6/29/2017 0:00,Adoption,0,,Stray,,Died in care,0,0,0
149,47724,3/24/2017 0:00,Abandoned,0,H17031666,,Magnolia,Rex,White,House Rabbit,6 years 1 month.,Female,Lobby,4/4/2017 0:00,Foster,0,4/5/2017 0:00,Stray,,Died in care,0,0,0
150,47724,3/24/2017 0:00,Abandoned,0,H17031666,,Magnolia,Rex,White,House Rabbit,6 years 1 month.,Female,Lobby,4/6/2017 0:00,Adoption,0,7/20/2018 0:00,Unsuitable Accommodation,,Died in care,0,0,0
151,47724,3/24/2017 0:00,Abandoned,0,H17031666,,Magnolia,Rex,White,House Rabbit,6 years 1 month.,Female,Lobby,8/9/2018 0:00,Adoption,0,,Stray,,Died in care,0,0,0
152,47725,3/24/2017 0:00,Abandoned,0,R17031732,,Sailor,Lionhead/Jersey Wooly,White,House Rabbit,5 years 5 months.,Male,Lobby,4/1/2017 0:00,Transfer,0,,Stray,,Died in care,0,0,0
153,47727,3/24/2017 0:00,Abandoned,0,D17031734,0A1220492C,Elliot,Terrier/Beagle,Brown,Dog,9 years 8 months.,Male,Adoptable Dogs,4/8/2017 0:00,Adoption,0,11/3/2017 0:00,Incompatible with owner lifestyle,,Died in care,0,0,0
154,47727,3/24/2017 0:00,Abandoned,0,D17031734,0A1220492C,Elliot,Terrier/Beagle,Brown,Dog,9 years 8 months.,Male,Adoptable Dogs,11/15/2017 0:00,Adoption,0,,Stray,,Died in care,0,0,0
155,47728,3/24/2017 0:00,Abandoned,0,D17031735,9.8102E+14,Moto,Rat Terrier,Black and White,Dog,16 years 8 months.,Male,Adoptable Dogs,4/5/2017 0:00,Adoption,0,,Stray,,Died in care,0,0,0
156,47730,3/24/2017 0:00,Abandoned,0,C17031737,9.8102E+14,Beemer,Domestic Short Hair,Orange and White,Cat,1 year 11 months.,Male,Adoptable Cat Kennels,4/7/2017 0:00,Adoption,0,,Stray,,Died in care,0,0,0
157,47733,3/24/2017 0:00,,0,R17031740,,Peter,Rex,Chocolate,House Rabbit,2 years 2 months.,Male,Lobby,4/7/2017 0:00,Adoption,0,,Stray,,Died in care,0,0,0
158,47735,3/24/2017 0:00,Abandoned,0,R17031742,,Cottontail,American,Brown,House Rabbit,4 years 3 months.,Female,Lobby,4/12/2017 0:00,Transfer,0,,Stray,,Died in care,0,0,0
159,47736,3/24/2017 0:00,Abandoned,0,R17031743,,Floppsy,Dutch,Brown,House Rabbit,4 years 3 months.,Male,Lobby,4/7/2017 0:00,Adoption,0,,Stray,,Died in care,0,0,0
160,47737,3/24/2017 0:00,Abandoned,0,R17031744,,Mopsy,Rex,Chocolate,House Rabbit,4 years 3 months.,Female,Lobby,4/12/2017 0:00,Transfer,0,,Stray,,Died in care,0,0,0
161,47738,3/25/2017 0:00,Biting,0,D17031745,,Kingston,Australian Shepherd/Border Collie,Black and White,Dog,4 years 5 months.,Male,Stray Dogs Theta,4/4/2017 0:00,Reclaimed,0,,Stray,,Died in care,0,0,0
162,47740,3/25/2017 0:00,Abandoned,0,R17031747,,Whiskers,Standard,White,Rat,4 years 6 months.,Male,Lobby,4/22/2017 0:00,Adoption,0,,Stray,,Died in care,0,0,0
163,47741,3/25/2017 0:00,Abandoned,0,R17031748,,Racer,Standard,Grey and White,Rat,4 years 7 months.,Male,Lobby,4/22/2017 0:00,Adoption,0,,Stray,,Died in care,0,0,0
164,47742,3/25/2017 0:00,Abandoned,0,D17031749,9.8102E+14,Snickers,Mastiff/Mix,Tan,Dog,2 years 7 months.,Male,Adoptable Dogs,4/17/2017 0:00,Adoption,0,,Stray,4/29/2017 0:00,"UU - untreatable, unmanageable",1,0,0
165,47744,3/25/2017 0:00,Abandoned,0,D17031751,9.8102E+14,Tara,Pitbull/Labrador Retriever,Black,Dog,2 years 6 months.,Female,Adoptable Dogs,4/15/2017 0:00,Foster,0,5/27/2017 0:00,Stray,,Died in care,0,0,0
166,47744,3/25/2017 0:00,Abandoned,0,D17031751,9.8102E+14,Tara,Pitbull/Labrador Retriever,Black,Dog,2 years 6 months.,Female,Adoptable Dogs,5/27/2017 0:00,Adoption,0,,Stray,,Died in care,0,0,0
167,47747,3/27/2017 0:00,Abandoned,0,D17031754,9.8102E+14,Jelly,Border Collie/Mix,Black and White,Dog,2 years 9 months.,Female,Adoptable Dogs,3/29/2017 0:00,Foster,0,4/21/2017 0:00,Stray,,Died in care,0,0,0
168,47747,3/27/2017 0:00,Abandoned,0,D17031754,9.8102E+14,Jelly,Border Collie/Mix,Black and White,Dog,2 years 9 months.,Female,Adoptable Dogs,5/13/2017 0:00,Adoption,0,,Stray,,Died in care,0,0,0
169,47748,3/27/2017 0:00,Abandoned,0,D17031755,9.8102E+14,Peach,Border Collie/Mix,Brown,Dog,1 year 8 months.,Female,Adoptable Dogs,3/29/2017 0:00,Foster,0,5/5/2017 0:00,Stray,,Died in care,0,0,0
170,47748,3/27/2017 0:00,Abandoned,0,D17031755,9.8102E+14,Peach,Border Collie/Mix,Brown,Dog,1 year 8 months.,Female,Adoptable Dogs,5/8/2017 0:00,Adoption,0,,Stray,,Died in care,0,0,0
171,47749,3/27/2017 0:00,Abandoned,0,D17031756,9.8102E+14,Buster Brown,Border Collie/Mix,Brown and White,Dog,1 year 8 months.,Male,Adoptable Dogs,4/22/2017 0:00,Foster,0,5/10/2017 0:00,Stray,,Died in care,0,0,0
172,47749,3/27/2017 0:00,Abandoned,0,D17031756,9.8102E+14,Buster Brown,Border Collie/Mix,Brown and White,Dog,1 year 8 months.,Male,Adoptable Dogs,5/14/2017 0:00,Adoption,0,,Stray,,Died in care,0,0,0
173,47750,3/27/2017 0:00,Abandoned,0,D17031757,9.8102E+14,Pepper,Border Collie/Mix,Brown and White,Dog,2 years 0 months.,Female,Stray Dogs Beta,3/29/2017 0:00,Foster,0,5/5/2017 0:00,Stray,,Died in care,0,0,0
174,47750,3/27/2017 0:00,Abandoned,0,D17031757,9.8102E+14,Pepper,Border Collie/Mix,Brown and White,Dog,2 years 0 months.,Female,Stray Dogs Beta,5/8/2017 0:00,Adoption,0,,Stray,,Died in care,0,0,0
175,47751,3/27/2017 0:00,Abandoned,0,D17031758,9.8102E+14,Butter,Border Collie/Mix,Brown and White,Dog,1 year 8 months.,Male,Adoptable Dogs,3/29/2017 0:00,Foster,0,4/21/2017 0:00,Stray,,Died in care,0,0,0
176,47751,3/27/2017 0:00,Abandoned,0,D17031758,9.8102E+14,Butter,Border Collie/Mix,Brown and White,Dog,1 year 8 months.,Male,Adoptable Dogs,4/22/2017 0:00,Foster,0,5/5/2017 0:00,Stray,,Died in care,0,0,0
177,47751,3/27/2017 0:00,Abandoned,0,D17031758,9.8102E+14,Butter,Border Collie/Mix,Brown and White,Dog,1 year 8 months.,Male,Adoptable Dogs,5/9/2017 0:00,Adoption,0,,Stray,,Died in care,0,0,0
178,47752,3/27/2017 0:00,Abandoned,0,D17031759,9.8102E+14,Pistol Pete,Border Collie/Mix,Black and White,Dog,1 year 8 months.,Male,Adoptable Dogs,3/29/2017 0:00,Foster,0,4/21/2017 0:00,Stray,,Died in care,0,0,0
179,47752,3/27/2017 0:00,Abandoned,0,D17031759,9.8102E+14,Pistol Pete,Border Collie/Mix,Black and White,Dog,1 year 8 months.,Male,Adoptable Dogs,4/22/2017 0:00,Foster,0,5/10/2017 0:00,Stray,,Died in care,0,0,0
180,47752,3/27/2017 0:00,Abandoned,0,D17031759,9.8102E+14,Pistol Pete,Border Collie/Mix,Black and White,Dog,1 year 8 months.,Male,Adoptable Dogs,5/16/2017 0:00,Adoption,0,,Stray,,Died in care,0,0,0
181,47753,3/27/2017 0:00,Abandoned,0,D17031760,9.8102E+14,King,Border Collie/Mix,Black and White,Dog,2 years 2 months.,Male,Dog room D,3/29/2017 0:00,Foster,0,4/21/2017 0:00,Stray,,Died in care,0,0,0
182,47753,3/27/2017 0:00,Abandoned,0,D17031760,9.8102E+14,King,Border Collie/Mix,Black and White,Dog,2 years 2 months.,Male,Dog room D,4/22/2017 0:00,Foster,0,5/10/2017 0:00,Stray,,Died in care,0,0,0
183,47753,3/27/2017 0:00,Abandoned,0,D17031760,9.8102E+14,King,Border Collie/Mix,Black and White,Dog,2 years 2 months.,Male,Dog room D,5/10/2017 0:00,Adoption,0,7/17/2018 0:00,Moving,,Died in care,0,0,0
184,47753,3/27/2017 0:00,Abandoned,0,D17031760,9.8102E+14,King,Border Collie/Mix,Black and White,Dog,2 years 2 months.,Male,Dog room D,7/23/2018 0:00,Adoption,0,,Stray,,Died in care,0,0,0
185,47754,3/27/2017 0:00,Abandoned,0,D17031761,9.8102E+14,Chutney,Border Collie/Mix,Brown and White,Dog,1 year 8 months.,Female,Adoptable Dogs,3/29/2017 0:00,Foster,0,5/5/2017 0:00,Stray,,Died in care,0,0,0
186,47754,3/27/2017 0:00,Abandoned,0,D17031761,9.8102E+14,Chutney,Border Collie/Mix,Brown and White,Dog,1 year 8 months.,Female,Adoptable Dogs,5/10/2017 0:00,Adoption,0,,Stray,,Died in care,0,0,0
187,47755,3/27/2017 0:00,Abandoned,0,D17031762,9.8102E+14,Lucy Lu,Border Collie/Mix,Black and White,Dog,1 year 8 months.,Female,Adoptable Dogs,3/29/2017 0:00,Foster,0,4/21/2017 0:00,Stray,,Died in care,0,0,0
188,47755,3/27/2017 0:00,Abandoned,0,D17031762,9.8102E+14,Lucy Lu,Border Collie/Mix,Black and White,Dog,1 year 8 months.,Female,Adoptable Dogs,4/22/2017 0:00,Foster,0,5/10/2017 0:00,Stray,,Died in care,0,0,0
189,47755,3/27/2017 0:00,Abandoned,0,D17031762,9.8102E+14,Lucy Lu,Border Collie/Mix,Black and White,Dog,1 year 8 months.,Female,Adoptable Dogs,5/12/2017 0:00,Adoption,0,,Stray,,Died in care,0,0,0
190,47756,3/27/2017 0:00,Abandoned,0,D17031763,9.8102E+14,Vista,Border Collie/Mix,Black and White,Dog,1 year 8 months.,Female,Adoptable Dogs,3/29/2017 0:00,Foster,0,4/21/2017 0:00,Stray,,Died in care,0,0,0
191,47756,3/27/2017 0:00,Abandoned,0,D17031763,9.8102E+14,Vista,Border Collie/Mix,Black and White,Dog,1 year 8 months.,Female,Adoptable Dogs,4/21/2017 0:00,Foster,0,5/5/2017 0:00,Stray,,Died in care,0,0,0
192,47756,3/27/2017 0:00,Abandoned,0,D17031763,9.8102E+14,Vista,Border Collie/Mix,Black and White,Dog,1 year 8 months.,Female,Adoptable Dogs,5/9/2017 0:00,Adoption,0,,Stray,,Died in care,0,0,0
193,47757,3/27/2017 0:00,Abandoned,0,D17031764,9.8102E+14,Honey,Border Collie/Mix,Brown and White,Dog,1 year 8 months.,Female,Adoptable Dogs,3/29/2017 0:00,Foster,0,5/5/2017 0:00,Stray,,Died in care,0,0,0
194,47757,3/27/2017 0:00,Abandoned,0,D17031764,9.8102E+14,Honey,Border Collie/Mix,Brown and White,Dog,1 year 8 months.,Female,Adoptable Dogs,5/9/2017 0:00,Adoption,0,,Stray,,Died in care,0,0,0
195,47759,3/27/2017 0:00,Stray,0,D17031766,9.8102E+14,Sam,Chihuahua/Mix,Tan,Dog,13 years 7 months.,Female,Stray Dogs Alpha,4/22/2017 0:00,Foster,0,5/30/2017 0:00,Stray,,Died in care,0,0,0
196,47759,3/27/2017 0:00,Stray,0,D17031766,9.8102E+14,Sam,Chihuahua/Mix,Tan,Dog,13 years 7 months.,Female,Stray Dogs Alpha,7/16/2017 0:00,Adoption,0,,Stray,,Died in care,0,0,0
197,47760,3/27/2017 0:00,Abandoned,0,D17031767,9.8102E+14,Maverick,German Shepherd Dog,Ruddy,Dog,3 years 7 months.,Male,Adoptable Dogs,4/2/2017 0:00,Adoption,0,,Stray,,Died in care,0,0,0
198,47762,3/27/2017 0:00,Abandoned,0,D17031769,9.8102E+14,Lola,Chihuahua,Tan,Dog,6 years 8 months.,Female,Special Care Dogs,5/19/2017 0:00,Adoption,0,,Stray,,Died in care,0,0,0
199,47763,3/28/2017 0:00,Abandoned,0,C17031770,9.8102E+14,Robin,DSH/Unknown,Black,Cat,8 years 8 months.,Female,Adoptable Cat Middle Colony,4/8/2017 0:00,Adoption,0,,Stray,,Died in care,0,0,0
200,47764,3/28/2017 0:00,Abandoned,0,D17031771,9.8102E+14,Monet,Pitbull/Mix,Brown,Dog,2 years 8 months.,Female,Adoptable Dogs,4/29/2017 0:00,Adoption,0,,Stray,,Died in care,0,0,0
201,47765,3/28/2017 0:00,Abandoned,0,D17031772,,Blaze,Weimaraner/Terrier,Blue,Dog,2 years 10 months.,Male,Stray Dogs Beta,4/19/2017 0:00,Transfer,0,,Stray,,Died in care,0,0,0
202,47766,3/28/2017 0:00,Abandoned,0,D17031773,9.8102E+14,Peanut,Pit Bull Terrier,Brown,Dog,2 years 8 months.,Male,Stray Dogs Beta,5/3/2017 0:00,Adoption,0,5/15/2017 0:00,Moving,,Died in care,0,0,0
203,47766,3/28/2017 0:00,Abandoned,0,D17031773,9.8102E+14,Peanut,Pit Bull Terrier,Brown,Dog,2 years 8 months.,Male,Stray Dogs Beta,5/25/2017 0:00,Adoption,0,,Stray,,Died in care,0,0,0
204,47767,3/28/2017 0:00,Abandoned,0,C17031774,,Xavier,DSH/Unknown,Brown and Black,Cat,6 years 2 months.,Male,Stray Cats,4/7/2017 0:00,Adoption,0,,Stray,,Died in care,0,0,0
205,47768,3/28/2017 0:00,Abandoned,0,C17031775,9.82E+14,Sapphire,Domestic Medium Hair,Grey,Cat,4 years 6 months.,Female,Stray Cats,4/2/2017 0:00,Adoption,0,,Stray,,Died in care,0,0,0
206,47769,3/28/2017 0:00,Abandoned,0,D17031776,9.8102E+14,Enzo,Chihuahua/Miniature Pinscher,White,Dog,2 years 3 months.,Male,Adoptable Dogs,4/4/2017 0:00,Adoption,0,,Stray,,Died in care,0,0,0
207,47770,3/28/2017 0:00,Abandoned,0,D17031777,9.8102E+14,Little,Rat Terrier/Mix,Cream,Dog,7 years 8 months.,Female,Adoptable Dogs,4/4/2017 0:00,Adoption,0,5/2/2017 0:00,Stray,,Died in care,0,0,0
208,47770,3/28/2017 0:00,Abandoned,0,D17031777,9.8102E+14,Little,Rat Terrier/Mix,Cream,Dog,7 years 8 months.,Female,Adoptable Dogs,5/7/2017 0:00,Adoption,0,,Stray,,Died in care,0,0,0
209,47771,3/28/2017 0:00,Abandoned,0,D17031778,9.8102E+14,Chica,Rat Terrier/Beagle,Tricolour,Dog,8 years 8 months.,Female,Adoptable Dogs,4/1/2017 0:00,Adoption,0,4/6/2017 0:00,Incompatible with owner lifestyle,,Died in care,0,0,0
210,47771,3/28/2017 0:00,Abandoned,0,D17031778,9.8102E+14,Chica,Rat Terrier/Beagle,Tricolour,Dog,8 years 8 months.,Female,Adoptable Dogs,4/10/2017 0:00,Adoption,0,,Stray,,Died in care,0,0,0
211,55297,3/31/2017 12:28,Owner Died,0,C1703003,9.8102E+14,Batman,Domestic Short Hair,Black and White,Cat,11 years 7 months.,Male,Adoptable Cat Big Colony,4/7/2017 0:00,Adoption,0,5/22/2017 0:00,Allergies,,Died in care,0,0,0
212,55297,3/31/2017 12:28,Owner Died,0,C1703003,9.8102E+14,Batman,Domestic Short Hair,Black and White,Cat,11 years 7 months.,Male,Adoptable Cat Big Colony,6/20/2017 0:00,Adoption,0,7/19/2017 0:00,Unable to Afford,,Died in care,0,0,0
213,55297,3/31/2017 12:28,Owner Died,0,C1703003,9.8102E+14,Batman,Domestic Short Hair,Black and White,Cat,11 years 7 months.,Male,Adoptable Cat Big Colony,8/13/2017 0:00,Adoption,0,,Stray,,Died in care,0,0,0
214,55298,3/31/2017 13:03,Stray,0,C1703005,9.8102E+14,Marcus Antonius,Domestic Long Hair,Golden,Cat,3 years 7 months.,Male,Adoptable Cat Kennels,4/12/2017 0:00,Adoption,0,,Stray,,Died in care,0,0,0
215,55299,3/31/2017 13:23,Stray,0,C17031780,9.8102E+14,Grasshopper,Domestic Short Hair,Tortie,Cat,5 years 7 months.,Female,Adoptable Cat Big Colony,4/7/2017 0:00,Foster,0,4/21/2017 0:00,Stray,,Died in care,0,0,0
216,55299,3/31/2017 13:23,Stray,0,C17031780,9.8102E+14,Grasshopper,Domestic Short Hair,Tortie,Cat,5 years 7 months.,Female,Adoptable Cat Big Colony,4/25/2017 0:00,Foster,0,6/6/2017 0:00,Stray,,Died in care,0,0,0
217,55299,3/31/2017 13:23,Stray,0,C17031780,9.8102E+14,Grasshopper,Domestic Short Hair,Tortie,Cat,5 years 7 months.,Female,Adoptable Cat Big Colony,7/7/2017 0:00,Adoption,0,,Stray,,Died in care,0,0,0
